anno,genere,codice,regione,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2013,Totale,20,Sardegna,12357,12770,13255,13251,13298,13325,13386,13448,13290,13752,13504,13848,14195,13982,13686,13935,14238,14702,15071,15724,16349,16928,17637,17500,17851,17998,18213,18930,19197,19722,20528,20644,21269,21407,23322,23882,24692,25887,26912,26946,26662,26663,26116,27206,26440,27316,27605,27594,28197,26999,26289,25836,25142,24595,24173,24222,23692,23213,23500,22359,22124,21778,21975,21336,21873,20929,19627,18493,18110,17485,17893,16713,18214,17137,15499,14273,13997,12748,13162,12604,11402,10536,10574,9269,8666,7376,6979,5632,5261,4452,3497,2656,2314,1580,855,672,633,550,383,284,392
2013,Maschi,1,Piemonte,19040,19537,19735,20205,20493,20259,20015,19927,19837,19814,19219,19476,20143,19652,19530,19244,19126,19114,19185,19338,19906,20082,20584,20304,20955,20394,21167,21778,22049,22966,24218,24299,24987,26071,27762,29094,30589,32537,34080,34255,35058,35286,35272,36416,36182,36043,36460,36290,36656,34262,32758,32421,31346,30967,29904,29816,29265,28727,28022,27174,27499,26687,27794,28250,29661,29193,28447,21686,23186,22709,23059,22968,25178,24659,24105,21736,19936,19404,17737,16433,15405,14443,13911,11782,10179,8625,7298,6178,5101,4275,3474,2644,2034,964,598,401,351,358,235,156,189
2013,Maschi,2,Valle D'Aosta/Vallée D'Aoste,598,616,597,660,632,655,679,588,583,594,614,633,620,606,580,535,596,556,540,542,596,575,573,611,635,626,604,663,668,719,684,642,762,723,896,827,866,925,1020,1003,1001,1030,1047,1109,1095,1094,1127,1092,1196,1093,969,1032,893,945,847,876,869,798,815,850,785,795,800,804,839,840,750,553,669,687,701,669,676,648,615,518,478,480,417,418,386,376,352,318,276,213,193,181,112,97,89,66,49,29,18,12,9,7,5,3,3
2013,Maschi,3,Lombardia,47114,47964,49831,50678,50656,50030,50201,49097,48530,47950,47227,47640,48275,46748,46772,46059,45576,44795,45123,45630,46931,46728,47135,47187,49074,47939,48475,50720,52855,55077,57939,59036,60787,63049,67546,70909,74229,79649,82809,82586,83756,84297,83646,85523,85312,84711,86880,85913,85495,79062,74894,72446,69890,67542,64649,63188,62187,59748,58865,57220,56647,55937,58572,58947,61026,59158,60797,44559,47269,46314,47014,47630,51701,50006,47272,41839,37262,36978,33782,30796,28710,26436,24251,20656,17965,15341,13035,10775,9068,7679,5698,4635,3416,1591,894,685,619,520,385,234,303
2013,Maschi,4,Trentino-Alto Adige/Südtirol,5428,5449,5647,5562,5707,5666,5696,5806,5779,5713,5602,5821,5845,5791,5748,5881,5780,5671,5675,5589,5786,5744,5738,5596,5702,5543,5650,5794,5988,6160,6297,6329,6395,6348,6753,6787,6994,7400,7953,7912,8116,8459,8331,9031,8830,8665,8927,9166,9080,8501,7929,7891,7680,7477,6940,6645,6580,6292,6074,5934,5819,5748,5845,5662,5822,5562,5951,4280,4834,5117,5005,4979,4672,4490,4256,3703,3377,3274,3111,2998,2767,2592,2460,2070,1892,1641,1450,1273,999,881,725,537,444,219,84,68,51,58,51,41,52
2013,Maschi,5,Veneto,22792,23017,23951,24187,24641,24316,24390,24349,24428,23819,23759,23539,24313,23576,23713,23510,23329,23040,23041,22893,23916,23461,24006,23657,24247,23511,23574,25030,25421,26321,26930,28023,29167,30528,32637,33915,35891,37824,40370,40020,41181,41276,41610,42629,42005,42481,42833,42926,42808,40126,38664,37782,35669,35465,33086,32463,31532,30498,30189,29181,28556,28367,29053,29010,29648,28884,31351,20999,24509,24718,23708,23611,24481,23954,22450,19998,17825,18029,16605,14693,13689,12675,11914,10225,9184,8200,6858,6038,4800,4201,3251,2506,1898,1030,537,422,329,300,241,145,200
2013,Maschi,6,Friuli-Venezia Giulia,5033,5210,5335,5351,5432,5465,5428,5403,5343,5390,5257,5439,5433,5254,5263,5139,5250,5069,5035,5099,5368,5262,5391,5523,5492,5310,5581,5775,6128,6275,6617,6788,7042,7369,8008,8046,8419,8988,9708,9585,9920,9898,9939,10222,10245,10082,10166,10401,10584,9895,9439,9323,9006,8836,8184,7904,7988,7820,7642,7512,7348,7368,7856,7837,8407,8228,8843,6012,7143,7058,6920,7041,7365,6924,6561,5896,5110,4924,4366,4105,3829,3525,3412,2898,2554,2328,1974,1756,1541,1373,958,879,662,321,154,120,109,107,75,50,71
2013,Maschi,7,Liguria,5959,5843,6018,6235,6380,6445,6352,6442,6339,6333,6425,6420,6550,6455,6450,6423,6675,6365,6467,6634,7065,6760,6770,6784,6978,6869,6718,7011,7094,7334,7436,7667,7557,7793,8424,9040,9614,10492,11077,11426,11923,12130,12070,12491,12733,12434,13087,13395,13597,12572,12110,11827,11391,11218,10684,10729,10359,9950,10059,9681,9401,9244,10015,10060,10809,11021,11050,8091,9112,8827,8905,9206,9939,9616,9458,8587,7878,7556,7158,6777,6306,6031,5874,5172,4598,3887,3329,2956,2383,2078,1622,1367,1050,465,356,239,202,165,130,62,104
2013,Maschi,8,Emilia-Romagna,20401,20630,21431,21733,21629,21577,21182,20694,20418,20042,20073,19807,20293,19127,19315,19064,18666,18478,18654,18945,19231,19664,19666,19439,19814,19639,20040,21550,22271,23296,24485,25085,26284,27474,29762,31075,32973,34744,36746,36676,37179,37336,36636,37206,37141,36738,37107,36551,37084,34474,33085,32306,31211,30489,28956,28815,28448,27176,26201,25120,24483,24503,25560,26033,27465,27663,27822,19462,21804,21672,21208,21773,23128,22618,22390,20293,17917,18786,17696,16299,14678,14010,13482,11807,10555,9415,8028,7234,6071,5244,4255,3474,2659,1382,708,573,507,465,337,218,286
2013,Maschi,9,Toscana,15945,16206,16692,16812,17455,17315,16981,16972,16926,16501,16614,16341,16519,15995,16123,15905,15713,15701,15689,16052,16637,16765,17242,17102,17841,17354,17179,18410,18857,19524,20186,20655,21470,22438,23993,24954,26207,27660,28976,29213,29737,29903,29725,30347,29658,29837,30648,30641,30747,28748,27700,26887,26356,25835,24339,24005,23726,23002,22798,21947,21750,21814,22482,23326,25078,24768,25003,19387,19253,19361,18522,18787,20876,20159,20243,17732,16089,16231,14924,13915,12756,12556,12019,10288,9331,8350,7106,6217,5399,4443,3496,3089,2306,1130,582,452,390,354,292,164,185
2013,Maschi,10,Umbria,3826,3879,4036,4062,4221,4214,4142,4160,3955,4015,3926,3887,3932,4051,3925,3851,3888,3874,3853,3993,4256,4231,4264,4426,4595,4426,4548,4634,4719,5157,5076,5239,5272,5534,5721,6011,6238,6390,6716,6733,6654,6664,6669,6815,6756,6700,6794,6988,7123,6470,6346,6412,6279,5996,5689,5555,5695,5563,5387,5357,4975,5283,5372,5596,5984,5580,5303,4244,4413,4763,4400,4423,4910,4647,4849,4090,3722,3806,3665,3485,3143,3125,2981,2406,2213,2022,1865,1552,1372,1094,860,767,531,290,166,124,108,90,51,34,43
2013,Maschi,11,Marche,6761,6997,7204,7292,7325,7216,7109,7074,7165,6967,7136,6917,7334,7053,7252,7108,7080,7192,7124,7368,7605,7740,7777,7634,7803,7679,8008,8081,8248,8428,8832,8970,9323,9737,10460,10579,11124,11565,12020,11653,11929,12164,11937,12085,12216,12098,12234,12279,12538,11822,11427,11385,10949,10491,10285,9971,10013,9597,9361,9121,9151,9184,9537,9069,9346,9122,9116,7556,7225,7601,7160,7032,7984,8215,8066,7342,6547,6650,6363,5832,5071,5276,5051,4293,3971,3527,3034,2766,2201,1923,1518,1263,961,508,253,188,175,169,111,63,89
2013,Maschi,12,Lazio,27421,27250,27487,27791,27797,28060,27748,26949,27008,26705,26239,26339,26829,26093,26349,26136,26395,26743,27174,27851,29043,28634,29434,29485,30129,29637,29783,30911,32230,33116,34114,34464,35398,36694,38892,40021,41355,43638,45378,45530,45920,46076,46371,46657,46146,46181,47010,47132,47547,44654,42616,41676,39713,38528,37072,36420,35697,35037,34130,32320,31548,31193,32269,32080,33818,33773,32364,25170,25357,26193,25339,25472,27593,26523,25231,22957,21020,20912,19403,17751,15973,15360,14555,12391,10455,9206,7910,6684,5713,4706,3750,2983,2379,1194,672,524,486,382,246,180,227
2013,Maschi,13,Abruzzo,5806,5827,5986,5771,6005,5887,5902,5870,6001,5948,5859,6023,6206,5987,6125,6146,6121,6322,6496,6873,7085,7130,7318,7421,7504,7331,7611,7821,8067,8081,8189,8138,8463,8772,8998,9151,9511,9541,10121,9775,10030,10135,10069,10530,10478,10396,10631,10659,10924,10055,9636,9410,9300,9113,8814,8728,8738,8549,8453,7952,7860,7828,8333,8379,8422,8194,8016,5821,6427,6092,5896,5986,6747,6695,6149,6098,5461,5437,5055,4991,4407,4196,4216,3436,3114,2784,2374,2067,1645,1362,1158,999,742,378,192,157,168,120,101,51,83
2013,Maschi,14,Molise,1192,1169,1292,1208,1298,1281,1261,1345,1361,1360,1338,1381,1437,1506,1497,1515,1493,1526,1648,1653,1774,1811,1745,1794,1871,1900,1810,1900,1878,1945,1884,1998,1918,2017,2014,2060,2233,2267,2311,2208,2248,2258,2256,2349,2353,2406,2404,2453,2524,2390,2294,2347,2332,2218,2081,2168,2196,2140,2120,1968,1972,1849,2038,2129,2080,1953,1883,1421,1388,1293,1275,1356,1552,1593,1437,1374,1344,1295,1352,1250,1078,1096,1007,875,767,695,582,510,402,353,334,263,188,92,55,49,61,32,27,23,30
2013,Maschi,15,Campania,28114,28519,29566,30144,30483,31125,31684,31907,32920,33035,32814,33836,34289,34274,34325,34471,35042,35135,36298,37541,39220,39270,38932,38635,38846,37715,37061,37663,37268,37249,38030,36779,37201,37867,38574,39388,40976,42478,43602,42884,42829,43071,42429,43891,43626,44158,44666,44764,45663,42540,41504,40782,39072,38734,36730,36443,34654,35675,34797,32265,31404,31547,31948,31914,32741,31467,31997,26052,21931,23402,22338,20854,22927,22123,20101,18846,17027,17041,15400,15006,13668,12596,11854,10047,8626,7404,6326,5195,4189,3468,2744,2145,1556,859,491,413,333,279,175,131,201
2013,Maschi,16,Puglia,17904,18232,18821,19123,19483,19682,19631,20256,20692,20893,20955,21760,22111,22131,21975,22193,22409,22712,23299,24284,25447,25430,25334,24874,25605,24924,24562,24074,24597,24849,24807,25014,25720,26767,27769,28777,29581,30443,31009,29958,29574,30360,30071,30557,30637,31189,31476,31184,31743,29392,28655,28413,27770,26956,25230,25819,25131,24847,24354,23585,22677,23448,24355,24400,25590,24234,23768,20239,18047,18087,18355,17283,18810,18138,16955,15731,14439,14242,13393,12501,11391,10852,10526,8793,7671,6788,5737,4872,4035,3419,2754,2067,1662,844,511,426,340,324,200,131,176
2013,Maschi,17,Basilicata,2336,2260,2312,2424,2530,2512,2573,2518,2635,2753,2797,2864,2974,2900,2964,2894,2990,3012,3112,3288,3523,3428,3646,3673,3525,3655,3584,3681,3746,3591,3628,3642,3576,3644,3886,3802,4123,4035,4277,4118,4147,4173,4227,4391,4395,4489,4299,4467,4592,4430,4513,4285,4156,4049,3983,3686,3920,3888,3761,3562,3423,3366,3598,3662,3679,3262,2991,2306,2321,2302,2232,2267,2722,2739,2578,2582,2406,2322,2265,2226,1973,1779,1820,1498,1449,1242,1053,908,735,625,514,344,299,134,76,70,55,64,38,28,47
2013,Maschi,18,Calabria,8745,8779,8909,9187,8982,9252,9532,9454,9726,9715,9632,9848,10101,9939,10227,10206,10677,10801,11384,12016,12267,12400,12740,13046,13277,12877,12777,12742,13046,12765,12813,12862,12809,12911,13053,13107,13803,13778,13695,13758,13619,13725,13641,14219,14233,14233,14317,14261,14928,14171,14054,13922,13779,13581,12620,13105,12638,12640,12651,11936,11307,11491,11777,11847,11882,11683,10699,8377,8486,8357,8201,7886,8924,8696,7951,7720,7327,7310,6872,6765,6009,5599,5297,4536,3900,3389,3069,2565,2148,1744,1365,1079,866,443,281,226,199,169,134,94,148
2013,Maschi,19,Sicilia,23554,23333,23904,24628,25143,24852,25758,26020,26478,26196,26219,26895,27078,27079,27182,27895,28381,28896,29972,31235,32686,32364,32704,32522,32901,31931,31743,31343,31713,31204,31766,31397,32239,32517,33313,33501,35475,36198,37072,36275,36333,36841,36158,37682,36973,37538,37157,36698,37991,35850,35474,34547,34472,32995,31816,31744,31046,31382,30648,28469,28031,28091,29018,28971,30130,29670,27202,23036,21970,20905,20464,20409,22864,21929,20553,18446,17689,17487,16923,16263,14134,13383,13363,10792,9800,8400,7405,6184,5353,4234,3369,2473,1988,1041,672,493,466,369,242,165,214
2013,Maschi,20,Sardegna,6427,6546,6873,6912,6850,6836,6944,6999,6914,7142,6923,7095,7372,7257,7147,7285,7518,7754,7846,8107,8386,8769,8946,8997,9161,9185,9227,9672,9842,10012,10472,10410,10887,10794,11903,12221,12441,13095,13770,13675,13481,13154,13144,13581,13024,13612,13691,13727,13974,13200,12892,12576,12477,12134,11897,11807,11568,11358,11577,11001,10828,10590,10796,10531,10634,10208,9674,8869,8624,8123,8368,7697,8348,7965,6958,6332,6171,5399,5687,5346,4661,4329,4209,3507,3192,2629,2491,1931,1708,1452,1168,796,695,494,237,178,180,158,93,85,101
2013,Femmine,1,Piemonte,18109,17921,18483,19154,19078,19145,18870,18625,18478,18633,18488,18326,18842,18189,18340,18304,17800,17872,18083,18242,18849,19099,19411,19450,20221,20251,20788,21814,22165,22873,24058,24422,25244,25914,27820,29512,30910,32811,34015,33857,34802,35754,35323,36538,36286,36409,36574,36685,37370,34874,33854,33441,32551,31601,30858,30842,30390,29858,29610,28590,28563,28465,29864,30017,31873,31069,30520,23573,25445,25680,26059,26652,29058,29193,28471,26268,24487,25023,23647,22758,22434,21772,21826,19402,17961,16690,14964,13336,11599,10448,8940,7595,6070,3240,2071,1661,1566,1480,1174,774,1233
2013,Femmine,2,Valle D'Aosta/Vallée D'Aoste,579,595,603,609,602,598,585,580,586,599,531,564,601,572,547,530,562,512,525,523,543,555,615,559,610,602,664,624,645,673,728,668,719,688,847,813,921,965,964,1008,1056,1090,1060,1137,1085,1106,1104,1088,1119,1059,1002,949,917,958,876,860,839,893,860,781,780,789,807,865,889,762,797,643,648,662,702,747,769,726,756,679,642,599,600,584,550,565,585,509,487,466,425,327,307,273,263,214,158,90,66,54,38,36,37,15,31
2013,Femmine,3,Lombardia,44777,45260,46421,47581,47859,47021,47202,45786,46296,44990,44367,44716,44915,43960,43268,42981,42390,41596,41608,42477,43407,43885,44874,45531,46866,46712,47716,50828,52132,54695,57266,58431,60146,62390,65942,69495,72565,77763,80422,80607,81169,81278,80822,83293,82874,83093,84390,84207,83823,79208,75391,73270,71028,69687,66238,65403,64533,63473,61941,60072,60215,60103,62434,63323,65852,64010,66056,48984,53065,52732,54022,55620,60179,59233,57556,52215,48010,49383,46557,44497,43288,41395,41092,36779,34183,31387,28194,25654,23070,20124,16708,14458,11572,6373,3844,3161,2976,2876,2178,1425,2239
2013,Femmine,4,Trentino-Alto Adige/Südtirol,5111,5230,5268,5206,5355,5246,5310,5332,5477,5282,5314,5354,5589,5555,5573,5435,5482,5231,5356,5370,5485,5472,5491,5457,5531,5549,5517,5692,5716,6076,6221,6170,6282,6446,6776,6847,7116,7578,7890,8086,8172,8420,8350,8551,8550,8664,8808,8709,8752,8229,7928,7935,7531,7241,6891,6909,6584,6339,6126,6094,5967,5756,6078,5704,5938,5939,6425,4522,5294,5596,5578,5659,5453,5261,4957,4568,4367,4351,4210,4047,3959,3858,3964,3525,3325,3149,2903,2719,2520,2321,2012,1740,1362,791,353,284,231,271,255,186,266
2013,Femmine,5,Veneto,21591,22007,22523,22764,23466,23101,23045,22773,23077,22624,22178,22057,22929,22567,22317,22260,21798,21087,21316,21908,22567,22642,23009,23118,23786,23013,24002,25495,25845,26081,27769,28140,28871,30360,32578,33955,35293,37105,39550,39339,39522,40499,40404,41424,41246,41522,41916,42063,42809,39923,38393,37812,35934,35688,33634,32966,32710,31590,30939,29911,29712,29202,30877,30280,31409,30806,33275,23134,26680,27555,26752,26577,28271,27307,26941,24508,23238,23255,22478,20697,20547,19906,20055,17524,17482,16726,15119,13749,12142,11021,9106,7771,6536,3360,2015,1710,1515,1594,1210,816,1198
2013,Femmine,6,Friuli-Venezia Giulia,4818,4736,5065,5163,5050,5228,5205,4999,5171,4999,4973,4990,5147,4890,4854,4812,4851,4681,4693,4758,5127,5162,5282,5302,5501,5330,5556,5929,5901,6027,6383,6432,6679,6940,7574,7734,8326,8773,9530,9559,9796,9858,10011,9979,9820,10163,10153,10259,10435,10007,9407,9099,8781,8843,8445,8367,8132,8035,8042,8047,8092,7977,8482,8366,8934,9102,9435,6508,7869,7723,7917,7966,8456,8091,7775,7105,6666,6542,6216,5920,5782,5586,5702,5207,4884,4711,4659,4134,3845,3493,3149,2797,2279,1169,597,553,490,506,400,277,499
2013,Femmine,7,Liguria,5625,5475,5761,6089,6157,5867,6133,5930,6113,5879,6076,6135,6088,5939,6051,6040,6038,5959,6100,6140,6497,6527,6579,6647,6744,6450,6483,6892,7024,7134,7169,7606,7683,8116,8861,9381,9835,10644,11390,11522,12129,12259,12477,12828,12843,13058,13486,13765,13846,13213,12758,12285,11898,11833,11499,11182,11001,10749,10725,10479,10216,10330,10917,11348,11944,12462,12763,9183,10450,10257,10778,11071,11963,11964,11904,10966,10209,10268,9788,9666,9649,9445,9475,8672,7937,7298,6807,6068,5358,4857,4272,3595,2952,1583,1087,882,836,780,595,360,630
2013,Femmine,8,Emilia-Romagna,19013,19619,20182,20575,20328,20012,19841,19569,19260,18699,18758,18708,18677,18140,17676,17695,17509,17019,17264,17285,18090,18278,18847,18958,19236,19703,20476,21800,22696,23711,24776,25431,26533,28019,30048,31321,32933,34850,36299,36502,36659,36922,36640,37190,36685,36164,36695,36496,37188,34789,34033,33352,32575,31834,30461,30370,29988,28860,28505,27123,27155,26632,28093,28325,29943,29587,30431,21805,24156,24150,23962,24566,27084,26760,26755,24249,22582,23630,23141,21436,20282,20373,20487,18262,17678,16749,15175,14625,12886,11743,9871,8624,6939,3860,2292,1865,1844,1696,1331,897,1377
2013,Femmine,9,Toscana,15289,15398,15738,15722,16059,16067,15860,15810,15733,15426,15460,15599,15571,14789,14895,14833,14758,14485,14813,14941,15794,15913,16438,16589,17378,17023,17610,18633,18990,19717,20356,20833,21597,22818,24413,25420,26998,28345,29713,30063,30204,30544,29772,30922,30802,30944,31218,31316,31724,29758,28888,28525,27486,26695,26347,25850,25457,25127,24959,23552,23510,23316,24199,25516,27248,27333,27558,21628,21558,21912,21031,22097,24824,23865,24032,21964,20109,20589,19315,18640,17947,18143,18187,16358,15805,14877,13493,12531,11315,10083,8546,7524,6186,3244,1829,1401,1433,1376,1047,637,1043
2013,Femmine,10,Umbria,3763,3728,3829,3793,4055,3954,3895,3865,3798,3646,3755,3697,3803,3550,3582,3608,3628,3664,3685,3836,4018,3958,4177,4265,4516,4398,4599,4803,4797,5113,5043,5232,5320,5592,5912,6070,6286,6723,6996,6904,6903,7024,6780,7147,7193,7091,7080,7301,7358,7042,6795,6707,6725,6420,6060,5980,6012,5928,5897,5673,5452,5724,5766,6037,6394,5950,5860,4693,5076,5263,4862,4970,5523,5489,5553,5171,4758,4858,4836,4591,4256,4543,4554,4014,3763,3667,3409,3090,2733,2504,2085,1816,1441,794,450,409,337,313,223,149,259
2013,Femmine,11,Marche,6416,6765,6728,6953,6973,6814,6738,6738,6626,6607,6614,6598,6694,6717,6684,6642,6573,6649,6617,6912,7283,7182,7506,7461,7806,7513,7879,8225,8276,8642,8882,8991,9385,9867,10356,10823,11029,11684,11806,11781,11931,12319,11931,12533,12257,12380,12425,12210,12588,12130,11299,11591,11252,11142,10784,10585,10738,10354,9947,9737,9590,9841,9963,9716,10059,9692,9954,8097,8031,8437,8078,8181,9397,9502,9672,8744,8284,8588,8062,7899,7175,7564,7519,6446,6504,6298,5615,5324,4593,4042,3390,2967,2547,1311,748,626,625,564,404,282,418
2013,Femmine,12,Lazio,25994,25664,25891,26023,26609,26224,26219,25368,25443,25342,24744,24879,25058,24602,24770,24748,24636,24700,25270,26057,27129,27185,27860,27840,28928,29061,29067,30648,31380,32392,34082,35163,35804,37356,40017,41013,43159,45620,47986,48047,48764,48916,48611,49769,49419,49718,49715,49675,50722,47695,45900,44678,43059,41998,40336,39777,38725,38386,37876,35781,34939,34765,35776,35745,37994,37574,37013,29014,29155,30934,30010,30271,33467,32421,31237,29090,27110,27296,26201,24814,23192,22694,22875,19476,18062,17060,15388,13333,11899,10650,8827,7475,6158,3086,1939,1687,1533,1308,1001,716,986
2013,Femmine,13,Abruzzo,5501,5365,5637,5517,5662,5645,5475,5614,5521,5596,5385,5736,5636,5692,5838,5697,5980,5899,6152,6395,6653,6794,7035,7019,7238,7219,7230,7699,7730,7729,8323,8069,8119,8477,8832,8888,9317,9670,9918,10031,10292,10571,10304,10698,10660,10868,10836,10957,10905,10389,10046,10084,9804,9739,9345,9290,8951,9110,8885,8433,8343,8579,8637,8859,9099,8561,8258,6343,6752,6698,6530,6514,7574,7687,7052,7043,6727,6909,6638,6808,6053,6175,6320,5422,5126,4949,4390,4009,3498,3005,2661,2218,1820,1011,569,463,485,459,283,194,336
2013,Femmine,14,Molise,1114,1164,1194,1103,1182,1205,1227,1219,1205,1248,1300,1308,1371,1387,1376,1402,1454,1534,1525,1600,1697,1650,1696,1715,1779,1713,1726,1825,1894,1828,1874,1889,1859,1964,1974,2036,1961,2179,2258,2190,2257,2230,2231,2409,2394,2482,2546,2463,2530,2317,2372,2288,2370,2338,2272,2181,2144,2124,2212,1972,2062,1936,2052,2146,2093,2030,1818,1492,1475,1397,1345,1552,1808,1953,1638,1724,1767,1740,1706,1712,1562,1507,1612,1370,1284,1279,1137,962,855,743,686,607,457,221,150,124,135,138,77,59,83
